1,AS,LAXSEA,,USA-USA,2023-09,RDC,11,10.9,-0.1,2104,2081,-23.0,0.0,2023-02-26,2023-03-05,3.0
1,AS,LAXSFO,,USA-USA,2023-09,RDC,10.8,10.5,-0.3,1115,1090,-25.0,0.0,2023-02-26,2023-03-05,3.0
1,AS,LAXSJC,,USA-USA,2023-09,RDC,3,3,0.0,228,225,-3.0,0.0,2023-02-26,2023-03-05,3.0
1,AS,LAXSTS,,USA-USA,2023-09,RDC,2,1.9,-0.1,152,147,-5.0,0.0,2023-02-26,2023-03-05,3.0
1,AS,LIHSJC,,USA-USA,2023-09,RDC,0.6,0.5,-0.1,95,80,-15.0,-0.2,2023-02-26,2023-03-05,3.0
1,AS,MCIPDX,,USA-USA,2023-09,RDC,1,0.9,-0.1,76,71,-5.0,-0.1,2023-02-26,2023-03-05,3.0
1,AS,MCISEA,,USA-USA,2023-09,RDC,3,3,0.0,542,537,-5.0,0.0,2023-02-26,2023-03-05,3.0
1,AS,MCOPDX,,USA-USA,2023-09,RDC,1,1,0.0,215,211,-4.0,0.0,2023-02-26,2023-03-05,3.0
1,AS,MCOSAN,,USA-USA,2023-09,RDC,1,1,0.0,181,179,-2.0,0.0,2023-02-26,2023-03-05,3.0
1,AS,MCOSEA,,USA-USA,2023-09,RDC,3,3,0.0,615,611,-4.0,0.0,2023-02-26,2023-03-05,3.0
1,AS,MCOSFO,,USA-USA,2023-09,RDC,1,1,0.0,183,180,-3.0,0.0,2023-02-26,2023-03-05,3.0
1,AS,MFRPDX,,USA-USA,2023-09,RDC,1,1,0.0,76,73,-3.0,0.0,2023-02-26,2023-03-05,3.0
1,AS,MFRSEA,,USA-USA,2023-09,RDC,4,4,0.0,304,301,-3.0,0.0,2023-02-26,2023-03-05,3.0
1,AS,MSOPDX,,USA-USA,2023-09,RDC,0.2,0.0,-0.1,13,3,-10.0,-0.8,2023-02-26,2023-03-05,3.0
1,AS,MSPPDX,,USA-USA,2023-09,RDC,1,0.9,-0.1,76,71,-5.0,-0.1,2023-02-26,2023-03-05,3.0
1,AS,MSPSEA,,USA-USA,2023-09,RDC,3,2.9,-0.1,537,532,-5.0,0.0,2023-02-26,2023-03-05,3.0
1,AS,MSYSEA,,USA-USA,2023-09,RDC,2,1.9,-0.1,408,382,-26.0,-0.1,2023-02-26,2023-03-05,3.0
1,AS,OAKPDX,,USA-USA,2023-09,RDC,2,2,0.0,152,149,-3.0,0.0,2023-02-26,2023-03-05,3.0
1,AS,OAKSEA,,USA-USA,2023-09,RDC,4,3.9,-0.1,702,692,-10.0,0.0,2023-02-26,2023-03-05,3.0
1,AS,OMASEA,,USA-USA,2023-09,RDC,1.1,1.1,0.0,193,192,-1.0,0.0,2023-02-26,2023-03-05,3.0
1,AS,ONTPDX,,USA-USA,2023-09,RDC,1.8,1.8,0.0,320,307,-13.0,0.0,2023-02-26,2023-03-05,3.0
1,AS,ONTSEA,,USA-USA,2023-09,RDC,4,4,0.0,733,723,-10.0,0.0,2023-02-26,2023-03-05,3.0
1,AS,ORDSEA,,USA-USA,2023-09,RDC,7,6.9,-0.1,1300,1259,-41.0,0.0,2023-02-26,2023-03-05,3.0
1,AS,ORDSFO,,USA-USA,2023-09,RDC,3,3,0.0,486,483,-3.0,0.0,2023-02-26,2023-03-05,3.0
1,AS,PAESAN,,USA-USA,2023-09,RDC,1.6,1.5,-0.2,124,111,-13.0,-0.1,2023-02-26,2023-03-05,3.0
1,AS,PAESFO,,USA-USA,2023-09,RDC,5,4.7,-0.3,380,355,-25.0,-0.1,2023-02-26,2023-03-05,3.0
1,AS,PDXPHX,,USA-USA,2023-09,RDC,3,2.8,-0.2,536,490,-46.0,-0.1,2023-02-26,2023-03-05,3.0
1,AS,PDXRNO,,USA-USA,2023-09,RDC,2.2,2.1,-0.1,165,157,-8.0,0.0,2023-02-26,2023-03-05,3.0
1,AS,PDXSAN,,USA-USA,2023-09,RDC,5,4.9,-0.1,919,879,-40.0,0.0,2023-02-26,2023-03-05,3.0
1,AS,PDXSBP,,USA-USA,2023-09,RDC,1,0.9,-0.1,76,71,-5.0,-0.1,2023-02-26,2023-03-05,3.0
1,AS,PDXSFO,,USA-USA,2023-09,RDC,6.8,6.6,-0.3,1071,1041,-30.0,0.0,2023-02-26,2023-03-05,3.0
1,AS,PDXSJC,,USA-USA,2023-09,RDC,5,4.8,-0.2,782,724,-58.0,-0.1,2023-02-26,2023-03-05,3.0
1,AS,PDXSNA,,USA-USA,2023-09,RDC,4,3.8,-0.2,636,596,-40.0,-0.1,2023-02-26,2023-03-05,3.0
1,AS,PHXSEA,,USA-USA,2023-09,RDC,8.8,8.8,0.0,1737,1725,-12.0,0.0,2023-02-26,2023-03-05,3.0
1,AS,PITSEA,,USA-USA,2023-09,RDC,1.2,1.2,0.0,218,217,-1.0,0.0,2023-02-26,2023-03-05,3.0
1,AS,PSCSEA,,USA-USA,2023-09,RDC,5,4.9,-0.1,590,577,-13.0,0.0,2023-02-26,2023-03-05,3.0
1,AS,PSPSEA,,USA-USA,2023-09,RDC,2,2,0.0,333,326,-7.0,0.0,2023-02-26,2023-03-05,3.0
1,AS,PSPSFO,,USA-USA,2023-09,RDC,3,2.9,-0.1,228,223,-5.0,0.0,2023-02-26,2023-03-05,3.0
1,AS,RDDSEA,,USA-USA,2023-09,RDC,1,1,0.0,76,73,-3.0,0.0,2023-02-26,2023-03-05,3.0
1,AS,RDMSFO,,USA-USA,2023-09,RDC,2,1.9,-0.1,152,147,-5.0,0.0,2023-02-26,2023-03-05,3.0
1,AS,SANSBP,,USA-USA,2023-09,RDC,1,0.9,-0.1,76,71,-5.0,-0.1,2023-02-26,2023-03-05,3.0
1,AS,SANSEA,,USA-USA,2023-09,RDC,9,9,0.0,1652,1621,-31.0,0.0,2023-02-26,2023-03-05,3.0
1,AS,SANSFO,,USA-USA,2023-09,RDC,10,9.5,-0.5,760,725,-35.0,0.0,2023-02-26,2023-03-05,3.0
1,AS,SANSJC,,USA-USA,2023-09,RDC,3,2.9,-0.1,228,223,-5.0,0.0,2023-02-26,2023-03-05,3.0
1,AS,SANSLC,,USA-USA,2023-09,RDC,1,0.9,-0.1,76,71,-5.0,-0.1,2023-02-26,2023-03-05,3.0
1,AS,SANSMF,,USA-USA,2023-09,RDC,3,3,0.0,228,225,-3.0,0.0,2023-02-26,2023-03-05,3.0
1,AS,SANSTS,,USA-USA,2023-09,RDC,2.8,2.8,-0.1,215,210,-5.0,0.0,2023-02-26,2023-03-05,3.0
1,AS,SATSEA,,USA-USA,2023-09,RDC,1.2,1.1,-0.1,220,197,-23.0,-0.1,2023-02-26,2023-03-05,3.0
1,AS,SEASFO,,USA-USA,2023-09,RDC,10,9.9,-0.1,1730,1711,-19.0,0.0,2023-02-26,2023-03-05,3.0
1,AS,SEASJC,,USA-USA,2023-09,RDC,6.8,6.8,-0.1,1213,1186,-27.0,0.0,2023-02-26,2023-03-05,3.0
1,AS,SEASJD,,PLA-USA,2023-09,RDC,1,1,0.0,169,162,-7.0,0.0,2023-02-26,2023-03-05,3.0
1,AS,SEASMF,,USA-USA,2023-09,RDC,6,6,0.0,1004,987,-17.0,0.0,2023-02-26,2023-03-05,3.0
1,AS,SEASTL,,USA-USA,2023-09,RDC,3,3,0.0,530,521,-9.0,0.0,2023-02-26,2023-03-05,3.0
1,AS,SEATPA,,USA-USA,2023-09,RDC,2,2,0.0,369,365,-4.0,0.0,2023-02-26,2023-03-05,3.0
1,AS,SEATUS,,USA-USA,2023-09,RDC,2,2,0.0,333,327,-6.0,0.0,2023-02-26,2023-03-05,3.0
1,AS,SEAYYC,,CAN-USA,2023-09,RDC,2,1.9,-0.1,152,144,-8.0,-0.1,2023-02-26,2023-03-05,3.0
1,AS,SEAYYJ,,CAN-USA,2023-09,RDC,1.2,1.1,-0.1,89,84,-5.0,-0.1,2023-02-26,2023-03-05,3.0
1,AS,SFOSLC,,USA-USA,2023-09,RDC,1,0.9,-0.1,76,71,-5.0,-0.1,2023-02-26,2023-03-05,3.0
1,AS,SFOSNA,,USA-USA,2023-09,RDC,8,7.9,-0.1,608,598,-10.0,0.0,2023-02-26,2023-03-05,3.0
1,AS,SNASTS,,USA-USA,2023-09,RDC,2,2,0.0,152,149,-3.0,0.0,2023-02-26,2023-03-05,3.0
2,AS,TOTAL,,,2023-09,RDC,-,-,-,-,-,-931.0,0.0,2023-02-26,2023-03-05,
3,AS,,,,2049-12,,,,,,,,,,,
1,B6,BOSJFK,,USA-USA,2023-04,ADD,9.7,9.7,0.0,970,973,3.0,0.0,2023-02-26,2023-03-05,2.0
1,B6,LGAMCO,,USA-USA,2023-04,ADD,6.7,6.7,0.0,1005,1007,2.0,0.0,2023-02-26,2023-03-05,2.0
1,B6,BOSFLL,,USA-USA,2023-04,RDC,5.1,5.1,0.0,957,948,-9.0,0.0,2023-02-26,2023-03-05,3.0
1,B6,BOSMCO,,USA-USA,2023-04,RDC,7.3,7.3,0.0,1231,1229,-2.0,0.0,2023-02-26,2023-03-05,3.0
1,B6,BOSPBI,,USA-USA,2023-04,RDC,6.5,6.5,0.0,969,960,-9.0,0.0,2023-02-26,2023-03-05,3.0
1,B6,EWRMCO,,USA-USA,2023-04,RDC,4.6,4.6,0.0,651,649,-2.0,0.0,2023-02-26,2023-03-05,3.0
1,B6,JFKPHX,,USA-USA,2023-04,RDC,2,2,0.0,345,343,-2.0,0.0,2023-02-26,2023-03-05,3.0
2,B6,TOTAL,,,2023-04,RDC,-,-,-,-,-,-19.0,0.0,2023-02-26,2023-03-05,
1,B6,CHSHPN,,USA-USA,2023-05,NEW,0.0,0.2,0.2,0,34,34.0,1.0,2023-02-26,2023-03-05,1.0
1,B6,HPNMVY,,USA-USA,2023-05,NEW,0.0,0.2,0.2,0,23,23.0,1.0,2023-02-26,2023-03-05,1.0
1,B6,HPNMCO,,USA-USA,2023-05,ADD,4.3,4.5,0.2,610,645,35.0,0.1,2023-02-26,2023-03-05,2.0
1,B6,JFKMBJ,,CAR-USA,2023-05,ADD,2,2,0.0,350,353,3.0,0.0,2023-02-26,2023-03-05,2.0
1,B6,JFKMCO,,USA-USA,2023-05,ADD,9,9.3,0.3,1483,1517,34.0,0.0,2023-02-26,2023-03-05,2.0
1,B6,JFKSDQ,,CAR-USA,2023-05,ADD,5,5,0.0,857,862,5.0,0.0,2023-02-26,2023-03-05,2.0
1,B6,JFKSJU,,CAR-USA,2023-05,ADD,6.6,6.6,0.0,1192,1194,2.0,0.0,2023-02-26,2023-03-05,2.0
1,B6,BNABOS,,USA-USA,2023-05,RDC,2.7,2.7,0.0,398,396,-2.0,0.0,2023-02-26,2023-03-05,3.0
1,B6,BOSDCA,,USA-USA,2023-05,RDC,13.4,13.3,0.0,1337,1334,-3.0,0.0,2023-02-26,2023-03-05,3.0
1,B6,BOSMCO,,USA-USA,2023-05,RDC,6.1,6.1,0.0,1016,1015,-1.0,0.0,2023-02-26,2023-03-05,3.0
1,B6,BOSRDU,,USA-USA,2023-05,RDC,4,3.9,0.0,411,407,-4.0,0.0,2023-02-26,2023-03-05,3.0
1,B6,FLLHPN,,USA-USA,2023-05,RDC,2.4,2.1,-0.2,356,322,-34.0,-0.1,2023-02-26,2023-03-05,3.0
1,B6,HPNPBI,,USA-USA,2023-05,RDC,4.9,4.7,-0.2,733,699,-34.0,0.0,2023-02-26,2023-03-05,3.0
1,B6,HPNRSW,,USA-USA,2023-05,RDC,1.2,1,-0.2,184,150,-34.0,-0.2,2023-02-26,2023-03-05,3.0
1,B6,JFKLAS,,USA-USA,2023-05,RDC,4.7,4.7,0.0,814,809,-5.0,0.0,2023-02-26,2023-03-05,3.0
1,B6,MCOSJU,,CAR-USA,2023-05,RDC,5.7,5.7,0.0,952,948,-4.0,0.0,2023-02-26,2023-03-05,3.0
2,B6,TOTAL,,,2023-05,ADD,-,-,-,-,-,15.0,0.0,2023-02-26,2023-03-05,
1,B6,CHSHPN,,USA-USA,2023-06,NEW,0.0,1,1,0,150,150.0,1.0,2023-02-26,2023-03-05,1.0
1,B6,DCAJFK,,USA-USA,2023-06,NEW,0.0,1.6,1.6,0,160,160.0,1.0,2023-02-26,2023-03-05,1.0
1,B6,HPNMVY,,USA-USA,2023-06,NEW,0.0,1,1,0,100,100.0,1.0,2023-02-26,2023-03-05,1.0
1,B6,BOSRDU,,USA-USA,2023-06,ADD,4.2,4.3,0.0,456,459,3.0,0.0,2023-02-26,2023-03-05,2.0
1,B6,HPNMCO,,USA-USA,2023-06,ADD,3.5,4,0.5,530,600,70.0,0.1,2023-02-26,2023-03-05,2.0
1,B6,JFKMCO,,USA-USA,2023-06,ADD,9,9.1,0.1,1393,1413,20.0,0.0,2023-02-26,2023-03-05,2.0
1,B6,BNABOS,,USA-USA,2023-06,RDC,2.4,2.4,0.0,317,314,-3.0,0.0,2023-02-26,2023-03-05,3.0
1,B6,FLLHPN,,USA-USA,2023-06,RDC,3,2.5,-0.5,450,380,-70.0,-0.2,2023-02-26,2023-03-05,3.0
1,B6,HPNPBI,,USA-USA,2023-06,RDC,4,3.5,-0.5,600,530,-70.0,-0.1,2023-02-26,2023-03-05,3.0
1,B6,HPNRSW,,USA-USA,2023-06,RDC,1.5,1,-0.5,220,150,-70.0,-0.3,2023-02-26,2023-03-05,3.0
2,B6,TOTAL,,,2023-06,ADD,-,-,-,-,-,290.0,0.1,2023-02-26,2023-03-05,
1,B6,CHSHPN,,USA-USA,2023-07,NEW,0.0,1,1,0,150,150.0,1.0,2023-02-26,2023-03-05,1.0
1,B6,DCAJFK,,USA-USA,2023-07,NEW,0.0,3,3,0,300,300.0,1.0,2023-02-26,2023-03-05,1.0
1,B6,HPNMVY,,USA-USA,2023-07,NEW,0.0,1,1,0,100,100.0,1.0,2023-02-26,2023-03-05,1.0
2,B6,TOTAL,,,2023-07,ADD,-,-,-,-,-,550.0,0.0,2023-02-26,2023-03-05,
1,B6,CHSHPN,,USA-USA,2023-08,NEW,0.0,1,1,0,150,150.0,1.0,2023-02-26,2023-03-05,1.0
1,B6,DCAJFK,,USA-USA,2023-08,NEW,0.0,3,3,0,300,300.0,1.0,2023-02-26,2023-03-05,1.0
1,B6,HPNMVY,,USA-USA,2023-08,NEW,0.0,1,1,0,100,100.0,1.0,2023-02-26,2023-03-05,1.0
2,B6,TOTAL,,,2023-08,ADD,-,-,-,-,-,550.0,0.0,2023-02-26,2023-03-05,
1,B6,CHSHPN,,USA-USA,2023-09,NEW,0.0,1,1,0,150,150.0,1.0,2023-02-26,2023-03-05,1.0
1,B6,DCAJFK,,USA-USA,2023-09,NEW,0.0,3,3,0,300,300.0,1.0,2023-02-26,2023-03-05,1.0
1,B6,HPNMVY,,USA-USA,2023-09,NEW,0.0,1,1,0,100,100.0,1.0,2023-02-26,2023-03-05,1.0
2,B6,TOTAL,,,2023-09,ADD,-,-,-,-,-,550.0,0.0,2023-02-26,2023-03-05,
1,B6,CHSHPN,,USA-USA,2023-10,NEW,0.0,0.9,0.9,0,140,140.0,1.0,2023-02-26,2023-03-05,1.0
1,B6,DCAJFK,,USA-USA,2023-10,NEW,0.0,3,3,0,300,300.0,1.0,2023-02-26,2023-03-05,1.0
1,B6,HPNMVY,,USA-USA,2023-10,NEW,0.0,0.3,0.3,0,32,32.0,1.0,2023-02-26,2023-03-05,1.0
2,B6,TOTAL,,,2023-10,ADD,-,-,-,-,-,472.0,0.0,2023-02-26,2023-03-05,
3,B6,,,,2049-12,,,,,,,,,,,
1,BW,JFKKIN,,CAR-USA,2023-07,ADD,0.6,0.6,0.1,104,116,12.0,0.1,2023-02-26,2023-03-05,2.0
2,BW,TOTAL,,,2023-07,ADD,-,-,-,-,-,12.0,0.1,2023-02-26,2023-03-05,
1,BW,JFKKIN,,CAR-USA,2023-08,ADD,0.6,0.7,0.1,110,125,15.0,0.1,2023-02-26,2023-03-05,2.0
1,BW,JFKPOS,,CAR-USA,2023-08,RDC,1.4,1.1,-0.3,261,199,-62.0,-0.2,2023-02-26,2023-03-05,3.0
2,BW,TOTAL,,,2023-08,RDC,-,-,-,-,-,-47.0,-0.1,2023-02-26,2023-03-05,
3,BW,,,,2049-12,,,,,,,,,,,
1,CA,LAXPEK,,ASI-USA,2023-04,RDC,1,0.2,-0.8,311,52,-259.0,-0.8,2023-02-26,2023-03-05,3.0
2,CA,TOTAL,,,2023-04,RDC,-,-,-,-,-,-259.0,-0.8,2023-02-26,2023-03-05,
3,CA,,,,2049-12,,,,,,,,,,,
1,CON,ANCUUK,,USA-USA,2023-04,NEW,0.0,0.7,0.7,0,53,53.0,1.0,2023-02-26,2023-03-05,1.0
2,CON,TOTAL,,,2023-04,ADD,-,-,-,-,-,53.0,0.0,2023-02-26,2023-03-05,
3,CON,,,,2049-12,,,,,,,,,,,
1,CWM,ESTMAJ,,OCE-USA,2023-05,NEW,0.0,0.1,0.1,0,1,1.0,1.0,2023-02-26,2023-03-05,1.0
1,CWM,ESTMIJ,,OCE-USA,2023-05,NEW,0.0,0.1,0.1,0,1,1.0,1.0,2023-02-26,2023-03-05,1.0
2,CWM,TOTAL,,,2023-05,ADD,-,-,-,-,-,2.0,0.0,2023-02-26,2023-03-05,
1,CWM,ESTMAJ,,OCE-USA,2023-06,NEW,0.0,0.1,0.1,0,2,2.0,1.0,2023-02-26,2023-03-05,1.0
1,CWM,ESTMIJ,,OCE-USA,2023-06,NEW,0.0,0.1,0.1,0,2,2.0,1.0,2023-02-26,2023-03-05,1.0
2,CWM,TOTAL,,,2023-06,ADD,-,-,-,-,-,4.0,0.0,2023-02-26,2023-03-05,
1,CWM,ESTMAJ,,OCE-USA,2023-07,NEW,0.0,0.1,0.1,0,1,1.0,1.0,2023-02-26,2023-03-05,1.0
1,CWM,ESTMIJ,,OCE-USA,2023-07,NEW,0.0,0.1,0.1,0,1,1.0,1.0,2023-02-26,2023-03-05,1.0
2,CWM,TOTAL,,,2023-07,ADD,-,-,-,-,-,2.0,0.0,2023-02-26,2023-03-05,
3,CWM,,,,2049-12,,,,,,,,,,,
1,CZ,CANLAX,,ASI-USA,2023-04,ADD,0.3,0.3,0.0,90,122,32.0,0.4,2023-02-26,2023-03-05,2.0
2,CZ,TOTAL,,,2023-04,ADD,-,-,-,-,-,32.0,0.4,2023-02-26,2023-03-05,
1,CZ,CANLAX,,ASI-USA,2023-05,ADD,0.3,0.3,0.0,70,94,24.0,0.3,2023-02-26,2023-03-05,2.0
2,CZ,TOTAL,,,2023-05,ADD,-,-,-,-,-,24.0,0.3,2023-02-26,2023-03-05,
1,CZ,CANLAX,,ASI-USA,2023-06,ADD,0.3,0.3,0.0,72,97,25.0,0.3,2023-02-26,2023-03-05,2.0
2,CZ,TOTAL,,,2023-06,ADD,-,-,-,-,-,25.0,0.3,2023-02-26,2023-03-05,
1,CZ,CANLAX,,ASI-USA,2023-07,ADD,0.3,0.3,0.0,87,118,31.0,0.4,2023-02-26,2023-03-05,2.0
2,CZ,TOTAL,,,2023-07,ADD,-,-,-,-,-,31.0,0.4,2023-02-26,2023-03-05,
1,CZ,CANLAX,,ASI-USA,2023-08,ADD,0.3,0.3,0.0,70,94,24.0,0.3,2023-02-26,2023-03-05,2.0
2,CZ,TOTAL,,,2023-08,ADD,-,-,-,-,-,24.0,0.3,2023-02-26,2023-03-05,
1,CZ,CANLAX,,ASI-USA,2023-09,ADD,0.3,0.3,0.0,81,110,29.0,0.4,2023-02-26,2023-03-05,2.0
2,CZ,TOTAL,,,2023-09,ADD,-,-,-,-,-,29.0,0.4,2023-02-26,2023-03-05,
1,CZ,CANLAX,,ASI-USA,2023-10,ADD,0.3,0.3,0.0,70,94,24.0,0.3,2023-02-26,2023-03-05,2.0
2,CZ,TOTAL,,,2023-10,ADD,-,-,-,-,-,24.0,0.3,2023-02-26,2023-03-05,
3,CZ,,,,2049-12,,,,,,,,,,,
1,DL,ATLICT,,USA-USA,2023-04,ADD,2.8,2.8,0.0,362,392,30.0,0.1,2023-02-26,2023-03-05,2.0
1,DL,ATLSAN,,USA-USA,2023-04,ADD,4.9,4.9,0.0,1138,1140,2.0,0.0,2023-02-26,2023-03-05,2.0
1,DL,ATLSFO,,USA-USA,2023-04,ADD,6.5,6.5,0.0,1202,1205,3.0,0.0,2023-02-26,2023-03-05,2.0
1,DL,DTWORD,,USA-USA,2023-04,ADD,5.7,5.7,0.0,642,643,1.0,0.0,2023-02-26,2023-03-05,2.0
1,DL,DTWSLC,,USA-USA,2023-04,ADD,4.1,4.1,0.0,755,758,3.0,0.0,2023-02-26,2023-03-05,2.0
1,DL,LASMSP,,USA-USA,2023-04,ADD,6.6,6.6,0.0,1232,1239,7.0,0.0,2023-02-26,2023-03-05,2.0
1,DL,LAXMSP,,USA-USA,2023-04,ADD,6.7,6.7,0.0,1296,1297,1.0,0.0,2023-02-26,2023-03-05,2.0
1,DL,ONTSLC,,USA-USA,2023-04,ADD,3,3,0.0,449,453,4.0,0.0,2023-02-26,2023-03-05,2.0
1,DL,PDXSEA,,USA-USA,2023-04,ADD,7.9,7.9,0.0,702,704,2.0,0.0,2023-02-26,2023-03-05,2.0
1,DL,SANSLC,,USA-USA,2023-04,ADD,4.9,4.9,0.0,748,749,1.0,0.0,2023-02-26,2023-03-05,2.0
1,DL,ATLLAX,,USA-USA,2023-04,RDC,11.3,11.2,0.0,2337,2331,-6.0,0.0,2023-02-26,2023-03-05,3.0
1,DL,ATLMGM,,USA-USA,2023-04,RDC,3.8,3.8,0.0,290,289,-1.0,0.0,2023-02-26,2023-03-05,3.0
1,DL,AUSSLC,,USA-USA,2023-04,RDC,2.8,2.8,0.0,409,398,-11.0,0.0,2023-02-26,2023-03-05,3.0
1,DL,BZNSLC,,USA-USA,2023-04,RDC,3,3,0.0,428,405,-23.0,-0.1,2023-02-26,2023-03-05,3.0
1,DL,JFKLAX,,USA-USA,2023-04,RDC,8.8,8.8,0.0,2279,2270,-9.0,0.0,2023-02-26,2023-03-05,3.0
1,DL,JFKSFO,,USA-USA,2023-04,RDC,6.9,6.8,-0.1,1169,1152,-17.0,0.0,2023-02-26,2023-03-05,3.0
1,DL,MCISLC,,USA-USA,2023-04,RDC,2.8,2.8,0.0,381,354,-27.0,-0.1,2023-02-26,2023-03-05,3.0
1,DL,SLCSMF,,USA-USA,2023-04,RDC,4,4,0.0,562,560,-2.0,0.0,2023-02-26,2023-03-05,3.0
1,DL,SLCSTL,,USA-USA,2023-04,RDC,2.8,2.8,0.0,345,330,-15.0,0.0,2023-02-26,2023-03-05,3.0
2,DL,TOTAL,,,2023-04,RDC,-,-,-,-,-,-57.0,0.0,2023-02-26,2023-03-05,
1,DL,APNDTW,,USA-USA,2023-05,ADD,1.4,1.4,0.0,68,69,1.0,0.0,2023-02-26,2023-03-05,2.0
1,DL,APNPLN,,USA-USA,2023-05,ADD,0.4,0.4,0.0,18,19,1.0,0.1,2023-02-26,2023-03-05,2.0
1,DL,DTWPLN,,USA-USA,2023-05,ADD,1.4,1.5,0.1,68,74,6.0,0.1,2023-02-26,2023-03-05,2.0
1,DL,DTWSDF,,USA-USA,2023-05,ADD,2.9,2.9,0.0,216,218,2.0,0.0,2023-02-26,2023-03-05,2.0
1,DL,LGAOMA,,USA-USA,2023-05,ADD,1.7,1.7,0.1,127,132,5.0,0.0,2023-02-26,2023-03-05,2.0
1,DL,MCOMSP,,USA-USA,2023-05,ADD,5.2,5.2,0.0,1032,1038,6.0,0.0,2023-02-26,2023-03-05,2.0
1,DL,BUFDTW,,USA-USA,2023-05,RDC,3.8,3.8,0.0,417,416,-1.0,0.0,2023-02-26,2023-03-05,3.0
1,DL,BZNSLC,,USA-USA,2023-05,RDC,3,3,0.0,428,422,-6.0,0.0,2023-02-26,2023-03-05,3.0
1,DL,LGASTL,,USA-USA,2023-05,RDC,4.5,4.4,-0.1,341,336,-5.0,0.0,2023-02-26,2023-03-05,3.0
1,DL,MCISLC,,USA-USA,2023-05,RDC,2.8,2.8,0.0,404,397,-7.0,0.0,2023-02-26,2023-03-05,3.0
2,DL,TOTAL,,,2023-05,ADD,-,-,-,-,-,2.0,0.0,2023-02-26,2023-03-05,
1,DL,ATLCUN,,PLA-USA,2023-06,ADD,6.1,6.1,0.0,1146,1186,40.0,0.0,2023-02-26,2023-03-05,2.0
1,DL,DTWPLN,,USA-USA,2023-06,ADD,1.9,2,0.1,96,100,4.0,0.0,2023-02-26,2023-03-05,2.0
1,DL,ATLSAL,,CAM-USA,2023-06,RDC,1,1,0.0,177,160,-17.0,-0.1,2023-02-26,2023-03-05,3.0
2,DL,TOTAL,,,2023-06,ADD,-,-,-,-,-,27.0,0.0,2023-02-26,2023-03-05,
1,DL,ATLCUN,,PLA-USA,2023-07,ADD,6.2,6.2,0.0,1145,1191,46.0,0.0,2023-02-26,2023-03-05,2.0
1,DL,ATLSAL,,CAM-USA,2023-07,RDC,1,1,0.0,180,160,-20.0,-0.1,2023-02-26,2023-03-05,3.0
2,DL,TOTAL,,,2023-07,ADD,-,-,-,-,-,26.0,0.0,2023-02-26,2023-03-05,
1,DL,ATLCUN,,PLA-USA,2023-08,ADD,5.3,5.3,0.0,986,995,9.0,0.0,2023-02-26,2023-03-05,2.0
1,DL,ATLSAL,,CAM-USA,2023-08,RDC,1,1,0.0,180,160,-20.0,-0.1,2023-02-26,2023-03-05,3.0
2,DL,TOTAL,,,2023-08,RDC,-,-,-,-,-,-11.0,0.0,2023-02-26,2023-03-05,
1,DL,ATLSAL,,CAM-USA,2023-09,RDC,1,1,0.0,180,160,-20.0,-0.1,2023-02-26,2023-03-05,3.0
2,DL,TOTAL,,,2023-09,RDC,-,-,-,-,-,-20.0,-0.1,2023-02-26,2023-03-05,
1,DL,ATLSAL,,CAM-USA,2023-10,RDC,1,1,0.0,180,160,-20.0,-0.1,2023-02-26,2023-03-05,3.0
2,DL,TOTAL,,,2023-10,RDC,-,-,-,-,-,-20.0,-0.1,2023-02-26,2023-03-05,
3,DL,,,,2049-12,,,,,,,,,,,
1,EI,ORDSDF,,USA-USA,2023-04,NEW,0.0,0.1,0.1,0,3,3.0,1.0,2023-02-26,2023-03-05,1.0
1,EI,DFWORD,,USA-USA,2023-04,RDC,1.1,0.0,-1.1,212,3,-209.0,-1.0,2023-02-26,2023-03-05,3.0
1,EI,GRRORD,,USA-USA,2023-04,RDC,1.5,1,-0.5,75,50,-25.0,-0.3,2023-02-26,2023-03-05,3.0
1,EI,AUSORD,,USA-USA,2023-04,CXL,0.6,0.0,-0.6,49,0,-49.0,-1.0,2023-02-26,2023-03-05,4.0
1,EI,CLEORD,,USA-USA,2023-04,CXL,1.3,0.0,-1.3,88,0,-88.0,-1.0,2023-02-26,2023-03-05,4.0
1,EI,CLTORD,,USA-USA,2023-04,CXL,0.7,0.0,-0.7,144,0,-144.0,-1.0,2023-02-26,2023-03-05,4.0
1,EI,DFWPHL,,USA-USA,2023-04,CXL,0.4,0.0,-0.4,85,0,-85.0,-1.0,2023-02-26,2023-03-05,4.0
1,EI,HNLLAX,,USA-USA,2023-04,CXL,0.5,0.0,-0.5,111,0,-111.0,-1.0,2023-02-26,2023-03-05,4.0
1,EI,IAHORD,,USA-USA,2023-04,CXL,0.9,0.0,-0.9,159,0,-159.0,-1.0,2023-02-26,2023-03-05,4.0
1,EI,LAXORD,,USA-USA,2023-04,CXL,1.2,0.0,-1.2,247,0,-247.0,-1.0,2023-02-26,2023-03-05,4.0
1,EI,MCIORD,,USA-USA,2023-04,CXL,1,0.0,-1,78,0,-78.0,-1.0,2023-02-26,2023-03-05,4.0
1,EI,MSPORD,,USA-USA,2023-04,CXL,0.8,0.0,-0.8,59,0,-59.0,-1.0,2023-02-26,2023-03-05,4.0
